app_id,month,avg_players,gain,gain_pct,peak_players
2246340,Last 30 Days,19480.98,-6582.8,-25.26,50379
2246340,March 2026,26063.77,-2810.51,-9.73,71918
2246340,February 2026,28874.28,2839.12,10.9,85505
2246340,January 2026,26035.16,-6236.04,-19.32,65231
2246340,December 2025,32271.2,15271.85,89.84,122339
2246340,November 2025,16999.35,-17976.87,-51.4,45015
2246340,October 2025,34976.22,19990.29,133.39,109347
2246340,September 2025,14985.93,-5481.05,-26.78,127322
2246340,August 2025,20466.97,-2251.65,-9.91,71409
2246340,July 2025,22718.62,9221.33,68.32,87385
2246340,June 2025,13497.29,-21445.15,-61.37,130584
2246340,May 2025,34942.44,-76075.33,-68.53,149903
2246340,April 2025,111017.77,-206993.11,-65.09,548047
2246340,March 2025,318010.88,,,1179869
1245620,Last 30 Days,29950.53,2650.3,9.71,52254
1245620,March 2026,27300.24,-1064.84,-3.75,52254
1245620,February 2026,28365.08,-7295.68,-20.46,46513
1245620,January 2026,35660.76,8260.29,30.15,56891
1245620,December 2025,27400.47,5473.45,24.96,53064
1245620,November 2025,21927.02,2239.63,11.38,36017
1245620,October 2025,19687.39,-1997.98,-9.21,34896
1245620,September 2025,21685.38,-8352.31,-27.81,40335
1245620,August 2025,30037.68,-7698.11,-20.4,50646
1245620,July 2025,37735.8,2287.79,6.45,61614
1245620,June 2025,35448.0,2103.26,6.31,57823
1245620,May 2025,33344.75,-1718.26,-4.9,55927
1245620,April 2025,35063.01,-5002.85,-12.49,62189
1245620,March 2025,40065.85,-2517.24,-5.91,74406
1245620,February 2025,42583.1,-6430.39,-13.12,69179
1245620,January 2025,49013.49,12381.54,33.8,83919
1245620,December 2024,36631.95,9087.22,32.99,78593
1245620,November 2024,27544.73,-5147.78,-15.75,46103
1245620,October 2024,32692.51,-10721.54,-24.7,61587
1245620,September 2024,43414.05,-37317.44,-46.22,74818
1245620,August 2024,80731.49,-128556.24,-61.43,162341
1245620,July 2024,209287.73,-9907.0,-4.52,431218
1245620,June 2024,219194.74,174537.29,390.84,780786
1245620,May 2024,44657.44,2925.98,7.01,82749
1245620,April 2024,41731.46,-20415.61,-32.85,76642
1245620,March 2024,62147.08,13528.19,27.82,111914
1245620,February 2024,48618.88,-5560.94,-10.26,108636
1245620,January 2024,54179.83,20747.5,62.06,99007
1245620,December 2023,33432.32,6465.31,23.97,88401
1245620,November 2023,26967.01,-5607.6,-17.21,51640
1245620,October 2023,32574.61,11029.72,51.19,67367
1245620,September 2023,21544.89,-6160.72,-22.24,37349
1245620,August 2023,27705.6,-7588.04,-21.5,45933
1245620,July 2023,35293.65,14301.3,68.13,56698
1245620,June 2023,20992.34,-4434.21,-17.44,34628
1245620,May 2023,25426.56,-7869.43,-23.63,43846
1245620,April 2023,33295.98,-10511.63,-23.99,59357
1245620,March 2023,43807.61,-6635.64,-13.15,74718
1245620,February 2023,50443.25,-17442.22,-25.69,81740
1245620,January 2023,67885.47,27573.12,68.4,106913
1245620,December 2022,40312.34,16370.22,68.37,85651
1245620,November 2022,23942.12,-666.85,-2.71,36112
1245620,October 2022,24608.97,-3147.9,-11.34,39776
1245620,September 2022,27756.87,-3319.08,-10.68,45238
1245620,August 2022,31075.95,-4556.84,-12.79,47252
1245620,July 2022,35632.79,-14517.55,-28.95,52347
1245620,June 2022,50150.34,-39896.8,-44.31,88390
1245620,May 2022,90047.14,-121421.75,-57.42,192569
1245620,April 2022,211468.89,-310597.48,-59.49,457067
1245620,March 2022,522066.37,,,952523
1063730,Last 30 Days,589.31,7.6,1.31,1091
1063730,March 2026,581.71,-156.79,-21.23,1093
1063730,February 2026,738.5,-195.05,-20.89,1367
1063730,January 2026,933.55,-288.45,-23.6,1703
1063730,December 2025,1222.01,-2490.19,-67.08,2278
1063730,November 2025,3712.2,-17573.77,-82.56,9582
1063730,October 2025,21285.96,12223.46,134.88,50987
1063730,September 2025,9062.51,564.92,6.65,17482
1063730,August 2025,8497.58,2455.3,40.64,13351
1063730,July 2025,6042.29,713.76,13.4,10969
1063730,June 2025,5328.53,-585.61,-9.9,9253
1063730,May 2025,5914.14,320.63,5.73,9633
1063730,April 2025,5593.51,-1289.48,-18.73,8509
1063730,March 2025,6882.99,-1837.2,-21.07,11570
1063730,February 2025,8720.19,-1322.47,-13.17,14588
1063730,January 2025,10042.66,-2410.44,-19.36,17046
1063730,December 2024,12453.1,-9774.43,-43.97,25111
1063730,November 2024,22227.53,1704.17,8.3,44245
1063730,October 2024,20523.36,16197.13,374.39,61364
1063730,September 2024,4326.23,1040.7,31.68,8711
1063730,August 2024,3285.53,-355.39,-9.76,5095
1063730,July 2024,3640.92,-1432.59,-28.24,6208
1063730,June 2024,5073.51,-1108.22,-17.93,8466
1063730,May 2024,6181.73,-1536.01,-19.9,9783
1063730,April 2024,7717.73,-1411.49,-15.46,13046
1063730,March 2024,9129.22,-1528.6,-14.34,14400
1063730,February 2024,10657.82,-5689.43,-34.8,17532
1063730,January 2024,16347.25,-1877.49,-10.3,29121
1063730,December 2023,18224.74,-6307.7,-25.71,30227
1063730,November 2023,24532.44,-12862.87,-34.4,45836
1063730,October 2023,37395.31,23371.62,166.66,77642
1063730,September 2023,14023.68,1979.41,16.43,25912
1063730,August 2023,12044.27,-2783.16,-18.77,20091
1063730,July 2023,14827.43,3474.67,30.61,25878
1063730,June 2023,11352.77,-2975.37,-20.77,20288
1063730,May 2023,14328.13,-2582.12,-15.27,23468
1063730,April 2023,16910.26,1950.34,13.04,28227
1063730,March 2023,14959.92,-4113.27,-21.57,24140
1063730,February 2023,19073.19,-9435.81,-33.1,32988
1063730,January 2023,28509.0,-13263.17,-31.75,49914
1063730,December 2022,41772.17,-25986.46,-38.35,73970
1063730,November 2022,67758.63,33014.67,95.02,137755
1063730,October 2022,34743.96,9474.77,37.5,69605
1063730,September 2022,25269.19,8765.17,53.11,45745
1063730,August 2022,16504.01,3205.17,24.1,25505
1063730,July 2022,13298.85,-316.5,-2.32,26604
1063730,June 2022,13615.35,-2960.12,-17.86,22565
1063730,May 2022,16575.47,-5226.67,-23.97,28373
1063730,April 2022,21802.14,762.75,3.63,37734
1063730,March 2022,21039.39,-11348.45,-35.04,34098
1063730,February 2022,32387.84,-32718.98,-50.25,67943
1063730,January 2022,65106.82,-18069.13,-21.72,117042
1063730,December 2021,83175.96,-71993.06,-46.4,145038
1063730,November 2021,155169.01,-255001.7,-62.17,357188
1063730,October 2021,410170.71,,,913027
2923300,Last 30 Days,22670.63,-17.4,-0.08,31165
2923300,March 2026,22688.05,-245.06,-1.07,31165
2923300,February 2026,22933.11,-7256.14,-24.04,33464
2923300,January 2026,30189.26,-28218.65,-48.31,42512
2923300,December 2025,58407.9,-21921.71,-27.29,95017
2923300,November 2025,80329.61,-8573.5,-9.64,114228
2923300,October 2025,88903.11,-6725.39,-7.03,120346
2923300,September 2025,95628.51,-3979.95,-4.0,122593
2923300,August 2025,99608.45,-4380.92,-4.21,158637
2923300,July 2025,103989.37,9909.9,10.53,176243
2923300,June 2025,94079.47,-6993.07,-6.92,123469
2923300,May 2025,101072.53,3431.64,3.51,125176
2923300,April 2025,97640.89,1316.2,1.37,125947
2923300,March 2025,96324.69,-18888.02,-16.39,134823
2923300,February 2025,115212.72,15815.27,15.91,158400
2923300,January 2025,99397.45,-4742.76,-4.55,195279
2923300,December 2024,104140.22,-181124.36,-63.49,179089
2923300,November 2024,285264.58,-104228.12,-26.76,483731
2923300,October 2024,389492.69,26844.93,7.4,477464
2923300,September 2024,362647.76,-44189.9,-10.86,647894
2923300,August 2024,406837.66,37509.34,10.16,744712
2923300,July 2024,369328.32,-30139.02,-7.54,545510
2923300,June 2024,399467.34,394020.44,7233.84,890713
2923300,May 2024,5446.9,,,36947
